doc_id,clausula_id,clausula,sentimiento,confianza,tiene_negador,tiene_cuantificador_bajo,tiene_modal_atenuante,topico
57764,0,"La clase es de mucha participación grupal, es muy empática y comprensiva con los estudiantes",POS,0.9565,False,False,False,-1
57765,0,"la profe se hace entender muy bien, la clase es muy dinámica, no es solo teoría, sino práctica, siempre tiene muy buena energía y disposición para los estudiantes",POS,0.9782,True,False,False,0
57766,0,"La clase es muy dinámica, usa muchas herramientas tecnológicas para que la clase sea diferente, hay un buen ambiente en clase",POS,0.9686,False,False,False,0
57768,0,"Uno de los mejores profesores, ayuda a sus estudiantes, tiene buen dominio de su clase y la hace muy dinámica",POS,0.9789,False,False,False,0
57772,0,Se nota que prepara muy bien sus clases y maneja el tema,POS,0.9448,False,False,False,0
57773,0,"Buena profesora, sugeriría que dejara más talleres de estudio",POS,0.554,False,False,False,0
57778,0,Se puede evidenciar que el profesor maneja el tema,NEU,0.7376,False,False,False,0
57779,0,Buena profesora,POS,0.4638,False,False,False,0
57781,0,Un muy buen profesor la clases es interesante,POS,0.9789,False,False,False,-1
57784,0,"Explica bien, es puntual",POS,0.7356,False,False,False,6
57786,0,Buena clase,NEU,0.4633,False,False,False,0
57788,0,"Es un profesor muy íntegro, respetuoso y empatico",POS,0.9694,False,False,False,0
57789,0,"Es muy buena la clase con mucha práctica en la realidad, no solo teoría, es muy didáctica",POS,0.9739,True,False,False,-1
57792,0,Dominio del tema,NEU,0.6677,False,False,False,1
57794,0,Es una profesora muy amable y interesada en el proceso de cada estudiante,POS,0.9504,False,False,False,2
57795,0,Dominio del tema,NEU,0.6677,False,False,False,1
57798,0,Es directa y muy analítica,POS,0.8421,False,False,False,-1
57800,0,"Es una muy buena profesora, siento que le entiendo bastante y le gusta enseñar",POS,0.9731,False,False,False,2
57801,0,"Explica y pone actividades para reforzar los conocimientos, ademas, eso comparamos con la realidad lo que refuerza aun mas",POS,0.6764,False,False,False,1
57804,0,Muy estricta,NEU,0.6347,False,False,False,1
57804,1,busca ayudar al aprendizaje de los estudiantes,POS,0.5402,False,False,False,-1
57809,0,Excelente profesor,POS,0.44,False,False,False,0
57812,0,Explica y usa actividades para reforzar conocimiento,POS,0.6518,False,False,False,1
57814,0,Explica bien,NEU,0.5083,False,False,False,1
57815,0,Explica muy bien,POS,0.9363,False,False,False,1
57820,0,Bastante agradable la clase y sus métodos,POS,0.9535,False,False,False,-1
57822,0,Muy dinámica la clase,POS,0.8122,False,False,False,0
57823,0,Muy dinámica la clase,POS,0.8122,False,False,False,0
57824,0,Explica muy bien,POS,0.9363,False,False,False,1
57825,0,"Ernesto es el mejor profesor de la facultad, sabe mucho, explica bien y hace que uno se interese por lo que dice asi sea lo mas basico y sin sentido (es una metafora, no es que asi sea)",POS,0.8213,True,False,False,-1
57826,0,"Es muy bueno explicando, al momento de la explicacion es excelente",POS,0.9692,False,False,False,1
57827,0,Intenta que los temas nos queden claros,NEU,0.6702,False,False,False,1
57828,0,Muy bueno la metodología utilizada dentro de las clases,POS,0.9431,False,False,False,0
57832,0,"Buen profesor, explica bien los temas",POS,0.9652,False,False,False,0
57836,0,La profe es muy amable y comprensiva,POS,0.9716,False,False,False,-1
57838,0,Es buena profersa,POS,0.8884,False,False,False,1
57839,0,Es muy didáctica y muy cordial con los estudiantes,POS,0.9622,False,False,False,0
57841,0,Buen profesor,POS,0.4512,False,False,False,0
57842,0,Excelente profesora,POS,0.6124,False,False,False,0
57843,0,Excelente profesora,POS,0.6124,False,False,False,0
57844,0,Excelente profesor,POS,0.44,False,False,False,0
57845,0,Buen profesor,POS,0.4512,False,False,False,0
57846,0,Muy buen profesor durante el tiempo que estuvo,POS,0.9712,False,False,False,0
57847,0,Excelente profesora,POS,0.6124,False,False,False,0
57848,0,Buen profesor,POS,0.4512,False,False,False,0
57849,0,Buen profesor,POS,0.4512,False,False,False,0
57850,0,Pésimo ambiente en clase,NEG,0.9639,False,False,False,-1
57851,0,"Exige que participemos mucho y cuando participamos con algunos no tiene en cuenta su participación, osea quiere que nuestra participación aporte 100% al tema y si no es así no cuenta como participación",NEG,0.8656,True,False,False,1
57851,1,También exige que prestemos total atención a la clase cosa que es muy díficil ya que la clase es muy aburrida y la profesora no hace nada para que deje de ser aburrida,NEG,0.9662,True,False,False,3
57853,0,Dominio del tema y metodología diferente,NEU,0.5921,False,False,False,1
57854,0,Tiene muy buen manejo del tema y sabe resolver las dudas de la mejor manera,POS,0.9645,False,False,False,5
57856,0,"Es buen profesor , además de que resuelve todas las dudas que hay en clase y es muy respetuoso",POS,0.9506,False,False,False,0
57857,0,Buen dominio del trma y clase con dinámica participativa,POS,0.9404,False,False,False,0
57859,0,Sabe del tema,NEU,0.695,False,False,False,1
57862,0,Trata de ser paciente,NEU,0.4969,False,False,False,1
57862,1,no usa nuevas metodologías,NEU,0.6541,True,False,False,3
57864,0,Me gusta que tienes dominio del tema,POS,0.9569,False,False,False,1
57868,0,"Disposición,pedagogía excelente",POS,0.8848,False,False,False,0
57869,0,"Buena metodología, permite la participación",POS,0.8373,False,False,False,1
57873,0,La clase es muy dinámica,NEU,0.5905,False,False,False,0
57880,0,"Me gusta su metodología de aprendizaje, sus estrategias nos permiten integrarnos y concretar con la materia y conocimientos",POS,0.9639,False,False,False,-1
57882,0,"Me gusta su metodología de aprendizaje, sus estrategias nos permiten integrarnos y concretar con la materia y conocimientos",POS,0.9639,False,False,False,-1
57883,0,"Me gusta su metodología de aprendizaje, sus estrategias nos permiten integrarnos y concretar con la materia y conocimientos",POS,0.9639,False,False,False,-1
57896,0,Muy respetuoso amable y experto en el tema,POS,0.9133,False,False,False,1
57897,0,Experto en el tema y lleva a la práctica real de la idea que se construye,POS,0.585,False,False,False,-1
57898,0,"Amable, respetuoso y profesional",POS,0.8831,False,False,False,1
57898,1,Lleva a la realidad implementación de objetivos para el crecimiento de pymes del sector real,NEU,0.4794,False,False,False,1
57900,0,"Excelente profesional, amable y metódico lleva a la realidad ideas de negocio desde el criterio de los estudiantes y encamina a que puedan llega a ser realidad, brinda las herramientas necesarias para que se lleven a cabalidad",POS,0.927,False,False,False,-1
57901,0,Hay una buena integración entre las lecturas y teoría con los espacios prácticos,POS,0.9051,False,False,False,12
57901,1,Lo que permite tener un aprendizaje muy cercano a la etapa experiencial,POS,0.8154,False,False,False,0
57902,0,Su metodología de enseñanza es interesante,POS,0.9365,False,False,False,0
57902,1,"el juego de la bolsa fue muy disruptivo, desde mi perspectiva",NEG,0.532,False,False,False,-1
57903,0,"Aplica su propio enfoque, metodología con el fin de desarrollar en nosotros las competencias necesarias para hacer surgir el pensamiento creativo",POS,0.652,False,False,False,13
57904,0,"Su metodología está dirigida a desarrollar nuestras habilidades blandas, así que, es bastante enriquecedor",POS,0.942,False,False,False,-1
57905,0,Tiene un gran conocimiento sobre los temas que nos está explicando,POS,0.9555,False,False,False,1
57905,1,"Además, se nota que está muy actualizada con las nuevas modificaciones al artículo sustantivo del trabajo",POS,0.7213,False,False,False,1
57905,2,Explica de forma clara y didáctica,POS,0.7962,False,False,False,1
57912,0,Da muchos ejemplos de la parte práctica,NEU,0.6404,False,False,False,1
57913,0,Buena gente y explica bien,POS,0.9348,False,False,False,1
57915,0,Apoya a los estudiantes y hace las clases dinámicas,POS,0.541,False,False,False,0
57916,0,Es muy paciente explicando y bueno,POS,0.8955,False,False,False,1
57917,0,Buen tacto con los estudiantes y dispuesto a enseñar,POS,0.9143,False,False,False,-1
57918,0,todo muy bien,POS,0.8964,False,False,False,1
57921,0,Excelente profesor,POS,0.44,False,False,False,0
57922,0,"Me parece que la manera de explicar los temas es de una manera bastante buena, ya que es diciendo y haciendo jaja",POS,0.9524,False,False,False,1
57929,0,Sus actividades,NEU,0.626,False,False,False,1
57932,0,La profe explica muy bien y generan que la clase sea dinámica y práctica,POS,0.9728,False,False,False,0
57936,0,Explica muy bien la parte económica y es muy práctico,POS,0.9571,False,False,False,1
57938,0,Buen tono de voz y colaborativo,POS,0.9507,False,False,False,7
57945,0,Buena explicación,POS,0.4615,False,False,False,1
57961,0,"Muy flexible con los temas trabajados, super bien",POS,0.9533,False,False,False,1
57973,0,Es muy puntual,POS,0.4345,False,False,False,6
57974,0,Es puntual,NEU,0.6218,False,False,False,6
57978,0,"Buena explicación, dominio del tema",POS,0.9098,False,False,False,1
57979,0,Me gusta mucho la dinámica de la clase y las retroalimentaciones que brinda la profe,POS,0.963,False,False,False,0
57980,0,"El profe se interesa por nuestro aprendizaje, nos explica de manera muy clara y da a conocer todos sus conocimientos",POS,0.9554,False,False,False,-1
57981,0,Incentiva a los estudiantes a participar y expresar sus ideas,POS,0.7451,False,False,False,0
57982,0,Da una retroalimentación completa de las actividades que se realizan dentro y fuera de las clases,NEU,0.791,False,False,False,-1
57983,0,Se nota que el profe sabe de los temas,POS,0.6616,False,False,False,0
57984,0,Buena comunicación y dominio del tema,POS,0.9103,False,False,False,1
57990,0,Cumple con los temas propuestos,NEU,0.6648,False,False,False,1
57992,0,Conoce bien del tema,NEU,0.6599,False,False,False,1
57993,0,Muy buena profesora y entiende al estudiante,POS,0.9681,False,False,False,0
57994,0,Conoces del tema,NEU,0.7146,False,False,False,1
57994,1,ya estamos en una era donde tenemos que actualizarnos y ciertas formas de aprendizaje y de cómo está funcionando las organizaciones,NEU,0.6895,False,False,False,0
57995,0,"Muy bueno siga estudiando profe usted conoce mucho del tema, está actualizado",POS,0.9616,False,False,False,-1
57996,0,"Muy bueno, nos pone a pensar y a analizar cómo está nuestro entorno y a leer y no dejarnos sesgar",POS,0.9429,True,False,False,1
57997,0,Muy bueno y está actualizado y sabe mucho del tema,POS,0.9701,False,False,False,1
57998,0,Es buena,NEU,0.5061,False,False,False,1
57998,1,debe actualizarse,NEU,0.7581,False,False,False,1
57999,0,Es buena explica bien y desglosado,POS,0.9471,False,False,False,1
58002,0,"Explica demasiado bien, tiene buen dominio de los temas",POS,0.9589,False,False,False,1
58009,0,Es muy paciente y comprensivo,POS,0.9445,False,False,False,1
58009,1,siempre explica de la mejor manera y sus talleres y metodología es excepcional,POS,0.9764,False,False,False,-1
58009,2,Además promueve el aprendizaje de excel y siempre nos está dando retroalimentación de cada cosa,POS,0.8798,False,False,False,-1
58009,3,Un profesor comprometido y con ganas de demostrar su aprendizaje que cada día nos comparte,POS,0.9589,False,False,False,-1
58011,0,El docente exige llegar a las 7:10 a,NEU,0.5789,False,False,False,0
58011,1,no tiene en cuenta que algunos estudiantes viven lejos y enfrentan dificultades de movilidad,NEG,0.8516,True,False,False,-1
58011,2,"Además, nos solicita subir al edificio I donde asistimos a clases, lo que puede retrasar aún más el ingreso",NEG,0.8042,False,False,False,3
58011,3,En varias ocasiones llegamos alrededor de las 7:30 a,NEU,0.8845,False,False,False,6
58011,4,"asistimos a la clase, se registra la inasistencia en la primera hora, lo cual se va acumulando con cada retraso",NEU,0.5009,False,False,False,3
58011,5,"Esta situación resulta injusta, ya que cumplimos con asistir",NEG,0.9592,False,False,False,3
58012,0,Trata de explicar con claridad y los trabajos que pone son bastante interesantes además de que promueve el trabajo en equipo,POS,0.9729,False,False,False,-1
58016,0,Es muy tranquilo y tiene una comunicación asertiva para con los estudiantes,POS,0.9611,False,False,False,-1
58017,0,"Explica claro, aclara preguntas",NEU,0.6244,False,False,False,1
58018,0,"Explica muy bien, hace las clases dinámicas, nos hace actividades que se acercan mucho al mundo profesional",POS,0.9693,False,False,False,0
58021,0,Siempre trata de explicar y relacionar contexto actuales con la materia,NEU,0.7632,False,False,False,1
58023,0,"Explica súper bien y las clases son dinámicas, incentiva el aprendizaje",POS,0.9749,False,False,False,-1
58024,0,Clases y metodología de aprendizaje dinámico,NEU,0.5449,False,False,False,-1
58026,0,Tiene domino y mucho conocimiento,POS,0.5932,False,False,False,1
58044,0,"Explica excelente y claramente todos los temas de clase, y tiene una metodología interesante que hace que los temas se nos queden realmente (varios quices en una clase)",POS,0.9538,False,False,False,0
58045,0,"Procura llevar una buena relación con nosotros, explica los temas con pasión, lo cual es bonito",POS,0.9461,False,False,False,1
58057,0,Buen uso de materiales didactico,POS,0.8471,False,False,False,1
58058,0,La facilidad de entender,POS,0.5419,False,False,False,1
58059,0,La retroalimentacion de notas y resultados,NEU,0.7847,False,False,False,6
58060,0,Los trabajos diversos para reforzar conceptos,POS,0.5383,False,False,False,1
